DATE,SIM,OBS
15/04/2012,11169.35782,7913.2
16/04/2012,12204.52449,8372.2
17/04/2012,13106.09116,8643.3
18/04/2012,13540.45782,8712
19/04/2012,13521.42449,8574.9
20/04/2012,13218.69116,8955.9
21/04/2012,13002.25782,9755.5
22/04/2012,13082.12449,10727.3
23/04/2012,13839.5631,11986.2
24/04/2012,15180.04986,12609.8
25/04/2012,16589.33661,12700.9
26/04/2012,17733.02337,12746.6
27/04/2012,18446.71013,12746.6
28/04/2012,18789.49689,12429.3
29/04/2012,19114.88365,12206.2
30/04/2012,19469.87041,12746.6
01/05/2012,20035.65717,13831.6
02/05/2012,20916.94393,14625.9
03/05/2012,21776.23069,14727.5
04/05/2012,22386.31744,15348.2
05/05/2012,22788.5042,16042.4
06/05/2012,22704.79096,16703.6
07/05/2012,22132.47772,17327.4
08/05/2012,21334.26448,17098.6
09/05/2012,20492.45124,16481
10/05/2012,19477.738,15719.2
11/05/2012,18384.42476,15035.5
12/05/2012,17428.61151,14324.2
13/05/2012,16945.89827,13494.4
14/05/2012,17004.78503,12884.4
15/05/2012,17091.57179,12519.3
16/05/2012,16721.05855,12339.7
17/05/2012,16186.69527,12429.3
18/05/2012,16048.55611,12792.4
19/05/2012,16762.01694,13304.5
20/05/2012,18801.97777,13929.1
21/05/2012,21928.73861,16315.5
22/05/2012,25207.49944,19996.8
23/05/2012,27398.26027,20973
24/05/2012,27850.7211,19869.2
25/05/2012,26768.68194,18445.3
26/05/2012,24886.14277,17674.8
27/05/2012,23065.2036,17098.6
28/05/2012,21887.66444,17041.8
29/05/2012,21517.32527,17098.6
30/05/2012,21549.4861,17098.6
31/05/2012,21379.94693,17384.9
01/06/2012,21062.60777,17850.4
02/06/2012,20834.15714,18146
03/06/2012,21000.11921,18445.3
04/06/2012,21594.78128,18445.3
05/06/2012,21800.44335,18687.3
06/06/2012,21637.80542,21643.2
07/06/2012,22015.56749,23173.5
08/06/2012,23550.82956,27431.4
09/06/2012,25904.19163,32336
10/06/2012,28070.15369,34584.8
11/06/2012,30403.51576,34393.1
12/06/2012,32208.37783,32062.7
13/06/2012,33229.9399,29851.8
14/06/2012,33568.90197,28166.3
15/06/2012,33446.46404,29508.9
16/06/2012,33463.02373,32611
17/06/2012,33927.75906,36664.4
18/06/2012,35124.19438,40182.5
19/06/2012,37715.52971,42998.4
20/06/2012,41033.06504,41259.1
21/06/2012,43227.10037,37089.9
22/06/2012,43508.63569,34202.1
23/06/2012,42125.17102,33917.2
24/06/2012,40042.50635,34393.1
25/06/2012,38796.14168,37663.4
26/06/2012,38992.677,38832.2
27/06/2012,40540.01233,50201.1
28/06/2012,43409.64766,63052
29/06/2012,47209.48299,72368
30/06/2012,51443.81832,76912.5
01/07/2012,54181.15364,78215.5
02/07/2012,54832.88897,75372.5
03/07/2012,54384.8243,66652.8
04/07/2012,53249.18088,57134.2
05/07/2012,51776.09716,49837.1
06/07/2012,50842.71344,47175.4
07/07/2012,51758.32972,48225.8
08/07/2012,54523.946,48936.6
09/07/2012,57511.56228,47349.2
10/07/2012,59229.17856,46314.5
11/07/2012,58737.99484,45804.2
12/07/2012,56303.61112,46485.7
13/07/2012,53993.7274,48049.4
14/07/2012,52656.54368,48936.6
15/07/2012,52101.15996,50383.9
16/07/2012,51613.47624,51306.1
17/07/2012,51509.79252,58776.5
18/07/2012,51463.8088,61097.6
19/07/2012,51124.42508,60670.1
20/07/2012,49715.34136,61097.6
21/07/2012,47274.45764,63272.3
22/07/2012,44623.67392,63272.3
23/07/2012,42555.3902,61312.3
24/07/2012,41376.4878,59402.3
25/07/2012,41372.4174,57541.2
26/07/2012,41665.747,55134.3
27/07/2012,41585.2766,54545.6
28/07/2012,41992.60619,54156
29/07/2012,42905.13579,53000.9
30/07/2012,43541.86539,53000.9
31/07/2012,43370.89499,52242.1
01/08/2012,42365.32459,51120.6
02/08/2012,41265.35419,50383.9
03/08/2012,40231.08379,48580.1
04/08/2012,39664.51338,48402.7
05/08/2012,39352.54298,48225.8
06/08/2012,39472.57258,48225.8
07/08/2012,39886.20218,47698.2
08/08/2012,40170.63178,47175.4
09/08/2012,40714.06138,46657.3
10/08/2012,41613.29098,45635.1
11/08/2012,42675.52058,43972.2
12/08/2012,43730.45017,42359.1
13/08/2012,44382.17977,39879.2
14/08/2012,43868.90937,39129
15/08/2012,42618.73897,38390.5
16/08/2012,40888.38148,35359.6
17/08/2012,38866.79527,34107
18/08/2012,36675.60906,33073.1
19/08/2012,34346.52284,32336
20/08/2012,32259.73663,31701.1
21/08/2012,30492.85042,31253.3
22/08/2012,29022.76421,31791.2
23/08/2012,28172.37799,33073.1
24/08/2012,28357.69178,34680.9
25/08/2012,29587.20557,36947.6
26/08/2012,31241.71936,38832.2
27/08/2012,33204.23314,41727.6
28/08/2012,35345.84693,44797.3
29/08/2012,37314.66072,46314.5
30/08/2012,38724.67451,46485.7
31/08/2012,39535.4883,45298.5
01/09/2012,39622.10208,43321
02/09/2012,39107.71587,41727.6
03/09/2012,38259.72966,41727.6
04/09/2012,37626.54345,42200.5
05/09/2012,37769.75723,40949.1
06/09/2012,38830.21405,41414.8
07/09/2012,40194.15644,42837.9
08/09/2012,40797.99882,42998.4
09/09/2012,40054.24121,40641
10/09/2012,38463.9836,36805.8
11/09/2012,36471.42598,33073.1
12/09/2012,34299.56837,31611.1
13/09/2012,32170.11076,30546.6
14/09/2012,30722.55314,31611.1
15/09/2012,30482.19553,32611
16/09/2012,32083.33792,39427.7
17/09/2012,35520.0803,45635.1
18/09/2012,39246.72269,48225.8
19/09/2012,42358.16507,49295.2
20/09/2012,44338.20746,47873.6
21/09/2012,45508.44985,49115.6
22/09/2012,46596.69223,51120.6
23/09/2012,47433.88752,56126.9
24/09/2012,47836.28233,59193.1
25/09/2012,48292.27715,63272.3
26/09/2012,48900.67196,68987.4
27/09/2012,49546.46677,73109.8
28/09/2012,49606.56159,75627.4
29/09/2012,48588.5564,73358.4
30/09/2012,46346.85122,66422.9
01/10/2012,43105.44603,58984.5
02/10/2012,39402.64084,55134.3
03/10/2012,35861.33566,51866
04/10/2012,32969.33047,51306.1
05/10/2012,30950.32528,48049.4
06/10/2012,29831.1201,45298.5
07/10/2012,29344.41491,43972.2
08/10/2012,29044.50972,43321
09/10/2012,28860.40454,44465.7
10/10/2012,28560.49935,46485.7
11/10/2012,28367.19417,45804.2
12/10/2012,28282.95739,41884.8
13/10/2012,28030.07858,39129
14/10/2012,27386.09977,34873.8
15/10/2012,26090.42096,32887.7
16/10/2012,24008.24216,31701.1
17/10/2012,22371.86335,31342.4
18/10/2012,21310.28454,31611.1
19/10/2012,20473.60573,30898.4
20/10/2012,19575.92692,28915.8
21/10/2012,18512.44812,26631.6
22/10/2012,17323.26931,24707.9
23/10/2012,16109.2905,23244.9
24/10/2012,14968.51169,21847.3
25/10/2012,13959.73289,20709.3
26/10/2012,13092.05408,19742.2
27/10/2012,12345.27527,19116.5
28/10/2012,11692.39646,18385.1
29/10/2012,11117.91765,17442.6
30/10/2012,10619.53885,16815.8
31/10/2012,10176.76004,16151.2
01/11/2012,9753.78123,15719.2
02/11/2012,9331.30242,15295.8
03/11/2012,8914.45872,14880.9
04/11/2012,8521.8011,14374.1
05/11/2012,8176.94349,14076.3
06/11/2012,7898.18588,13686.3
07/11/2012,7671.82826,13304.5
08/11/2012,7452.47065,13069.8
09/11/2012,7242.91304,12700.9
10/11/2012,7067.65542,12295.1
11/11/2012,6915.49781,12030
12/11/2012,6773.84019,12030
13/11/2012,6665.48258,11769.1
14/11/2012,6580.32497,11555
15/11/2012,6495.86735,11427.9
16/11/2012,6395.70974,11260.1
17/11/2012,6278.45213,11052.9
18/11/2012,6152.59451,10889.2
19/11/2012,6030.6369,10687.1
20/11/2012,5925.47301,10487.8
21/11/2012,5842.10728,10291.3
22/11/2012,5766.64155,10097.5
23/11/2012,5685.87583,9868.6
24/11/2012,5596.4101,9680.7
25/11/2012,5504.54437,9532.4
26/11/2012,5413.07864,9422.3
27/11/2012,5319.11291,9313.1
28/11/2012,5219.74719,9276.9
29/11/2012,5117.08146,9097.6
30/11/2012,5017.21573,8920.8
01/12/2012,4924.15,8781.2
02/12/2012,4835.98428,8677.6
03/12/2012,4750.11855,8609
04/12/2012,4666.05282,8540.9
05/12/2012,4599.16561,8439.4
06/12/2012,4537.60341,8338.8
07/12/2012,4474.14121,8206.1
08/12/2012,4405.97901,8074.9
09/12/2012,4331.61681,8009.9
10/12/2012,4251.85461,7913.2
11/12/2012,4168.79241,7785.5
12/12/2012,4084.73021,7690.8
13/12/2012,4001.76801,7628.1
14/12/2012,3922.60581,7565.8
15/12/2012,3852.24361,7442.4
16/12/2012,3801.1814,7350.7
17/12/2012,3781.6192,7290.1
18/12/2012,3790.157,7229.9
19/12/2012,3801.3948,7170
20/12/2012,3786.2326,7080.9
21/12/2012,3734.2704,7080.9
22/12/2012,3656.47091,7051.4
23/12/2012,3585.36938,7051.4
24/12/2012,3543.66785,6963.4
25/12/2012,3548.86631,6876.2
26/12/2012,3580.86478,6761.3
27/12/2012,3597.66324,6704.3
28/12/2012,3572.16171,6619.6
29/12/2012,3502.26017,6563.5
30/12/2012,3400.15864,6452.4
31/12/2012,3281.2571,6370.1
01/01/2013,2568.39065,6315.6
02/01/2013,2502.99065,6234.5
03/01/2013,2447.89065,6127.6
04/01/2013,2444.29065,6022.1
05/01/2013,2502.73178,5917.9
06/01/2013,2470.61039,5840.7
07/01/2013,2454.489,5789.6
08/01/2013,2468.96761,5738.9
09/01/2013,2507.74622,5688.5
10/01/2013,2558.02483,5638.4
11/01/2013,2604.80344,5613.5
12/01/2013,2642.38205,5588.6
13/01/2013,2675.76066,5539.2
14/01/2013,2710.73927,5490.1
15/01/2013,2739.91788,5465.7
16/01/2013,2743.39649,5441.3
17/01/2013,2713.6751,5392.9
18/01/2013,2662.95371,5368.8
19/01/2013,2606.23232,5320.8
20/01/2013,2552.31093,5249.4
21/01/2013,2504.48954,5178.8
22/01/2013,2465.06815,5132.1
23/01/2013,2447.54676,5085.7
24/01/2013,2435.12538,5039.6
25/01/2013,2410.80399,4993.8
26/01/2013,2386.2826,4948.4
27/01/2013,2369.26121,4903.2
28/01/2013,2359.33982,4858.4
29/01/2013,2359.51843,4836.1
30/01/2013,2379.49704,4836.1
31/01/2013,2438.67565,4813.9
01/02/2013,2564.95426,4791.7
02/02/2013,2782.43287,4747.6
03/02/2013,3090.41148,4703.8
04/02/2013,3448.39009,4682.1
05/02/2013,3782.1687,4660.4
06/02/2013,4019.31438,4617.2
07/02/2013,4107.70923,4553
08/02/2013,4043.30407,4510.5
09/02/2013,3860.99892,4468.4
10/02/2013,3613.29377,4426.5
11/02/2013,3350.68862,4405.7
12/02/2013,3109.98346,4364.3
13/02/2013,2910.77831,4343.7
14/02/2013,2758.97316,4323.2
15/02/2013,2652.368,4302.7
16/02/2013,2585.86285,4262
17/02/2013,2566.8577,4241.8
18/02/2013,2640.95255,4241.8
19/02/2013,2833.94739,4221.6
20/02/2013,3186.34224,4241.8
21/02/2013,3669.93709,4282.3
22/02/2013,4255.43194,4262
23/02/2013,4779.62678,4262
24/02/2013,5036.82163,4241.8
25/02/2013,5000.31648,4241.8
26/02/2013,4823.83208,4262
27/02/2013,4597.78006,4282.3
28/02/2013,4384.02803,4343.7
01/03/2013,4208.97601,4364.3
02/03/2013,4098.22399,4343.7
03/03/2013,4065.77197,4282.3
04/03/2013,4109.21994,4241.8
05/03/2013,4204.46792,4181.5
06/03/2013,4309.8159,4121.9
07/03/2013,4376.96388,4082.5
08/03/2013,4369.91185,4043.3
09/03/2013,4279.15983,4043.3
10/03/2013,4122.70781,4023.9
11/03/2013,3935.35579,4023.9
12/03/2013,3754.00376,4043.3
13/03/2013,3608.35174,4023.9
14/03/2013,3524.89972,4004.5
15/03/2013,3440.7477,3985.2
16/03/2013,3364.39567,3965.9
17/03/2013,3303.04365,3927.6
18/03/2013,3274.38719,3908.6
19/03/2013,3275.77411,3889.6
20/03/2013,3298.06103,3870.7
21/03/2013,3356.74795,3851.8
22/03/2013,3486.03487,3851.8
23/03/2013,3754.82179,3908.6
24/03/2013,4228.70871,3985.2
25/03/2013,4912.79563,4102.1
26/03/2013,5810.08255,4241.8
27/03/2013,6860.16947,4323.2
28/03/2013,7870.75638,4426.5
29/03/2013,8673.8433,4553
30/03/2013,9076.23022,4617.2
31/03/2013,9056.41714,4617.2
01/04/2013,8726.30406,4595.7
02/04/2013,8262.39098,4595.7
03/04/2013,7889.2779,4617.2
04/04/2013,7823.76482,4725.7
05/04/2013,8123.45174,4769.6
06/04/2013,8613.93866,4813.9
07/04/2013,9048.92558,4903.2
08/04/2013,9253.5125,5202.3
09/04/2013,9227.19942,5613.5
10/04/2013,9089.28634,5840.7
11/04/2013,8907.52449,5866.4
12/04/2013,8667.89116,5840.7
13/04/2013,8340.25782,5917.9
14/04/2013,7973.92449,6315.6
15/04/2013,7708.09116,6591.5
16/04/2013,7748.15782,6619.6
17/04/2013,8296.42449,6535.6
18/04/2013,9433.49116,6480.1
19/04/2013,11006.45782,7022
20/04/2013,12667.02449,8712
21/04/2013,14020.59116,9755.5
22/04/2013,14951.95782,10369.5
23/04/2013,15447.92449,10174.7
24/04/2013,15619.1631,10174.7
25/04/2013,15386.94986,9680.7
26/04/2013,14799.03661,9313.1
27/04/2013,14235.12337,8991.2
28/04/2013,13829.11013,8920.8
29/04/2013,13643.69689,8781.2
30/04/2013,13791.68365,8677.6
01/05/2013,14061.17041,8574.9
02/05/2013,14200.95717,8574.9
03/05/2013,13966.74393,8574.9
04/05/2013,13461.33069,8540.9
05/05/2013,13244.11744,9313.1
06/05/2013,13933.1042,9240.8
07/05/2013,15694.89096,9385.8
08/05/2013,17899.87772,10970.8
09/05/2013,20002.46448,15191.3
10/05/2013,21601.25124,18445.3
11/05/2013,22706.538,18325.1
12/05/2013,23278.62476,17270
13/05/2013,23806.81151,16425.7
14/05/2013,24863.29827,15880.2
15/05/2013,26550.08503,15453.5
16/05/2013,28290.97179,15243.4
17/05/2013,29819.35855,15087.3
18/05/2013,31067.69527,15348.2
19/05/2013,31630.25611,15243.4
20/05/2013,31994.41694,16703.6
21/05/2013,32226.77777,18027.4
22/05/2013,32218.23861,18265.3
23/05/2013,31887.79944,17850.4
24/05/2013,31183.36027,18146
25/05/2013,30391.8211,18626.6
26/05/2013,30153.68194,18748.2
27/05/2013,30206.34277,18146
28/05/2013,29643.9036,17500.4
29/05/2013,28119.16444,17041.8
30/05/2013,26361.52527,17500.4
31/05/2013,24898.8861,17733.2
01/06/2013,24285.94693,19116.5
02/06/2013,25147.10777,21915.7
03/06/2013,27553.75714,21575.5
04/06/2013,30295.61921,21239.2
05/06/2013,31803.08128,21915.7
06/06/2013,31796.64335,24558.6
07/06/2013,30679.90542,27109.3
08/06/2013,29900.46749,26790.1
09/06/2013,30204.02956,26004.3
10/06/2013,30564.99163,25008.5
11/06/2013,30316.15369,24633.2
12/06/2013,29894.21576,24262
13/06/2013,29760.27783,23604.5
14/06/2013,29806.2399,23102.3
15/06/2013,29645.90197,23031.2
16/06/2013,29015.06404,22748.4
17/06/2013,28023.52373,21711.1
18/06/2013,26737.35906,20709.3
19/06/2013,25255.79438,19805.6
20/06/2013,23912.32971,19240.4
21/06/2013,23216.96504,18748.2
22/06/2013,23276.80037,18687.3
23/06/2013,23664.83569,19054.7
24/06/2013,23966.07102,19932.9
25/06/2013,24229.50635,20513.1
26/06/2013,24891.94168,20906.8
27/06/2013,26692.477,22190.7
28/06/2013,29105.11233,24041.4
29/06/2013,31587.34766,26082.1
30/06/2013,35045.78299,28248.9
01/07/2013,38658.61832,31881.5
02/07/2013,42374.75364,39728.2
03/07/2013,46040.78897,43972.2
04/07/2013,49185.1243,44631.3
05/07/2013,51332.78088,42677.8
06/07/2013,52319.39716,42200.5
07/07/2013,53232.51344,43645.6
08/07/2013,54780.42972,46657.3
09/07/2013,56111.046,50018.8
10/07/2013,56231.26228,51866
11/07/2013,55999.57856,55927.2
12/07/2013,55710.49484,57745.6
13/07/2013,55148.41112,56126.9
14/07/2013,54430.0274,53383.7
15/07/2013,53205.54368,51678.8
16/07/2013,51356.25996,50383.9
17/07/2013,49136.17624,47349.2
18/07/2013,46944.49252,46657.3
19/07/2013,45241.5088,44963.9
20/07/2013,43844.82508,45804.2
21/07/2013,42362.14136,47002.2
22/07/2013,41127.35764,47002.2
23/07/2013,40669.97392,45298.5
24/07/2013,41225.0902,45466.5
25/07/2013,42505.1878,45635.1
26/07/2013,43923.7174,46143.9
27/07/2013,45313.247,47698.2
28/07/2013,46686.5766,47523.4
29/07/2013,48121.90619,46314.5
30/07/2013,49590.33579,45130.9
31/07/2013,50428.06539,44136.2
01/08/2013,50440.79499,42837.9
02/08/2013,49262.42459,41571
03/08/2013,46981.75419,41259.1
04/08/2013,44808.38379,40182.5
05/08/2013,43103.51338,37663.4
06/08/2013,41759.04298,34970.6
07/08/2013,40642.27258,34873.8
08/08/2013,39657.50218,37089.9
09/08/2013,39192.63178,37232.6
10/08/2013,39708.36138,35262
11/08/2013,41272.19098,35359.6
12/08/2013,43122.32058,38390.5
13/08/2013,44032.55017,39278.1
14/08/2013,44013.07977,39278.1
15/08/2013,43596.00937,38244.2
16/08/2013,43367.03897,36664.4
17/08/2013,43169.38148,34584.8
18/08/2013,42911.19527,33917.2
19/08/2013,42741.10906,33259.3
20/08/2013,42809.12284,32336
21/08/2013,43084.73663,31253.3
22/08/2013,43231.55042,30986.8
23/08/2013,42733.76421,30546.6
24/08/2013,41479.87799,29765.8
25/08/2013,39716.39178,28414.5
26/08/2013,37674.50557,27350.6
27/08/2013,35576.61936,26790.1
28/08/2013,33804.33314,26790.1
29/08/2013,32451.24693,27837.9
30/08/2013,31613.46072,27756.2
31/08/2013,31374.97451,27837.9
01/09/2013,31514.1883,28001.7
02/09/2013,31544.80208,28001.7
03/09/2013,31899.61587,28915.8
04/09/2013,32873.62966,29851.8
05/09/2013,34710.44345,30986.8
06/09/2013,36874.45723,34680.9
07/09/2013,39210.91405,39278.1
08/09/2013,41621.05644,45466.5
09/09/2013,43689.79882,54350.5
10/09/2013,45108.84121,60245.1
11/09/2013,45788.6836,62613.3
12/09/2013,45437.82598,60033.4
13/09/2013,43918.26837,54156
14/09/2013,41567.61076,48402.7
15/09/2013,38987.85314,43483.1
16/09/2013,36560.49553,39129
17/09/2013,34381.43792,35067.5
18/09/2013,32348.4803,32336
19/09/2013,30352.02269,30371.8
20/09/2013,28250.96507,29168.9
21/09/2013,26082.40746,26238.2
22/09/2013,24013.24985,25464.5
23/09/2013,22272.59223,24188.3
24/09/2013,20983.78752,23316.5
25/09/2013,20296.58233,22608
26/09/2013,20186.77715,21984.2
27/09/2013,20344.27196,21847.3
28/09/2013,20401.26677,21847.3
29/09/2013,20399.86159,22121.7
30/09/2013,20919.7564,22259.9
01/10/2013,22149.35122,22329.2
02/10/2013,23597.14603,22121.7
03/10/2013,24420.34084,21643.2
04/10/2013,24319.23566,21039.3
05/10/2013,23360.43047,20318.3
06/10/2013,22626.32528,19932.9
07/10/2013,22810.7201,19996.8
08/10/2013,24028.71491,20643.7
09/10/2013,25449.20972,20513.1
10/10/2013,26788.80454,20189.3
11/10/2013,28637.69935,19996.8
12/10/2013,30072.79417,20448
13/10/2013,31257.35739,20189.3
14/10/2013,31934.77858,19742.2
15/10/2013,31950.69977,19054.7
16/10/2013,32428.72096,18993.1
17/10/2013,34053.94216,19427.5
18/10/2013,36100.76335,19054.7
19/10/2013,36545.98454,18205.6
20/10/2013,34997.50573,16872.1
21/10/2013,32263.02692,15988.2
22/10/2013,29230.94812,15453.5
23/10/2013,26596.96931,15295.8
24/10/2013,24594.9905,15139.2
25/10/2013,23022.31169,14983.8
26/10/2013,21713.63289,15139.2
27/10/2013,20427.75408,15295.8
28/10/2013,19072.17527,15665.8
29/10/2013,17805.79646,15880.2
30/10/2013,16721.01765,15453.5
31/10/2013,15830.73885,14880.9
01/11/2013,15202.26004,14324.2
02/11/2013,14931.28123,13831.6
03/11/2013,14855.90242,13686.3
04/11/2013,14745.35872,13880.3
05/11/2013,14329.0011,14424.2
06/11/2013,13645.84349,14676.6
07/11/2013,12787.08588,14424.2
08/11/2013,11843.72826,13880.3
09/11/2013,10897.57065,13446.7
10/11/2013,10016.51304,12838.3
11/11/2013,9238.85542,12295.1
12/11/2013,8579.69781,11899
13/11/2013,8040.44019,11512.5
14/11/2013,7608.78258,11218.4
15/11/2013,7264.32497,10727.3
16/11/2013,6986.96735,10487.8
17/11/2013,6760.70974,10174.7
18/11/2013,6571.75213,9982.5
19/11/2013,6406.49451,9643.5
20/11/2013,6254.1369,9643.5
21/11/2013,6108.97301,9422.3
22/11/2013,5970.40728,9240.8
23/11/2013,5834.64155,9026.5
24/11/2013,5705.37583,8850.8
25/11/2013,5586.1101,8677.6
26/11/2013,5476.74437,8507
27/11/2013,5374.17864,8372.2
28/11/2013,5273.61291,8206.1
29/11/2013,5171.04719,8074.9
30/11/2013,5065.38146,7977.6
01/12/2013,4957.41573,7849.1
02/12/2013,4849.35,7690.8
03/12/2013,4743.18428,7534.8
04/12/2013,4640.41855,7411.7
05/12/2013,4541.55282,7350.7
06/12/2013,4461.76561,7290.1
07/12/2013,4389.80341,7170
08/12/2013,4320.34121,7080.9
09/12/2013,4252.87901,6992.7
10/12/2013,4186.71681,6876.2
11/12/2013,4121.45461,6761.3
12/12/2013,4056.69241,6704.3
13/12/2013,3992.53021,6619.6
14/12/2013,3929.56801,6535.6
15/12/2013,3870.40581,6452.4
16/12/2013,3820.64361,6370.1
17/12/2013,3784.5814,6315.6
18/12/2013,3758.0192,6261.5
19/12/2013,3728.457,6207.7
20/12/2013,3684.2948,6154.2
21/12/2013,3622.8326,6101.1
22/12/2013,3548.0704,6022.1
23/12/2013,3467.77091,5943.9
24/12/2013,3395.06938,5892.1
25/12/2013,3323.46785,5815.1
26/12/2013,3254.76631,5764.2
27/12/2013,3189.76478,5713.6
28/12/2013,3128.26324,5638.4
29/12/2013,3069.46171,5588.6
30/12/2013,3012.26017,5514.6
31/12/2013,2955.75864,5441.3
01/01/2014,2257.29065,5392.9
02/01/2014,2254.29065,5344.7
03/01/2014,2251.69065,5225.8
04/01/2014,2249.69065,5225.8
05/01/2014,2248.63178,5178.8
06/01/2014,2250.31039,5132.1
07/01/2014,2252.389,5132.1
08/01/2014,2254.66761,5108.8
09/01/2014,2257.54622,5062.6
10/01/2014,2261.52483,5016.7
11/01/2014,2267.40344,4971.1
12/01/2014,2275.28205,4903.2
13/01/2014,2284.56066,4880.8
14/01/2014,2295.83927,4836.1
15/01/2014,2310.61788,4813.9
16/01/2014,2329.79649,4769.6
17/01/2014,2352.0751,4725.7
18/01/2014,2373.65371,4682.1
19/01/2014,2390.03232,4660.4
20/01/2014,2397.91093,4617.2
21/01/2014,2396.68954,4574.3
22/01/2014,2388.36815,4531.7
23/01/2014,2376.74676,4510.5
24/01/2014,2365.62538,4489.4
25/01/2014,2357.00399,4468.4
26/01/2014,2350.6826,4447.4
27/01/2014,2346.36121,4426.5
28/01/2014,2344.53982,4385
29/01/2014,2348.21843,4343.7
30/01/2014,2362.59704,4302.7
31/01/2014,2395.37565,4262
01/02/2014,2454.85426,4242.5
02/02/2014,2545.43287,4243.9
03/02/2014,2661.51148,4245.4
04/02/2014,2784.99009,4246.8
05/02/2014,2889.3687,4248.2
06/02/2014,2956.01438,4249.6
07/02/2014,2970.20923,4251
08/02/2014,2934.90407,4252.5
09/02/2014,2865.39892,4253.9
10/02/2014,2781.29377,4255.3
11/02/2014,2703.28862,4256.7
12/02/2014,2655.48346,4258.2
13/02/2014,2661.67831,4259.6
14/02/2014,2727.17316,4261
15/02/2014,2842.768,4262.4
16/02/2014,3044.96285,4263.9
17/02/2014,3307.3577,4265.3
18/02/2014,3555.95255,4266.7
19/02/2014,3725.04739,4268.1
20/02/2014,3823.14224,4269.5
21/02/2014,4053.33709,4271
22/02/2014,4416.33194,4272.4
23/02/2014,4697.32678,4273.8
24/02/2014,4953.02163,4275.2
25/02/2014,5091.61648,4276.7
26/02/2014,5088.63208,4278.1
27/02/2014,4971.88006,4279.5
28/02/2014,4807.32803,4280.9
01/03/2014,4655.97601,4282.3
02/03/2014,4555.72399,4201.5
03/03/2014,4517.37197,4121.9
04/03/2014,4524.31994,4023.9
05/03/2014,4539.76792,3985.2
06/03/2014,4522.8159,3927.6
07/03/2014,4448.36388,3927.6
08/03/2014,4315.11185,3927.6
09/03/2014,4139.75983,3927.6
10/03/2014,3945.40781,3908.6
11/03/2014,3754.65579,3908.6
12/03/2014,3585.60376,3985.2
13/03/2014,3449.25174,4062.9
14/03/2014,3348.49972,4043.3
15/03/2014,3280.7477,4004.5
16/03/2014,3240.29567,3965.9
17/03/2014,3219.84365,3908.6
18/03/2014,3222.88719,3870.7
19/03/2014,3243.07411,3833.1
20/03/2014,3277.06103,3814.4
21/03/2014,3325.24795,3795.7
22/03/2014,3380.13487,3795.7
23/03/2014,3436.92179,3795.7
24/03/2014,3505.50871,3870.7
25/03/2014,3599.99563,3889.6
26/03/2014,3716.28255,3927.6
27/03/2014,3831.86947,4062.9
28/03/2014,3922.85638,4181.5
29/03/2014,4021.4433,4282.3
30/03/2014,4086.03022,4343.7
31/03/2014,4105.51714,4426.5
01/04/2014,4116.00406,4282.3
02/04/2014,4168.19098,4282.3
03/04/2014,4286.0779,4201.5
04/04/2014,4502.66482,4161.6
05/04/2014,4843.85174,4141.7
06/04/2014,5305.33866,4121.9
07/04/2014,5817.72558,4302.7
08/04/2014,6315.4125,4813.9
09/04/2014,6676.19942,5441.3
10/04/2014,6785.78634,5688.5
11/04/2014,6708.22449,5663.4
12/04/2014,6519.89116,5539.2
13/04/2014,6324.05782,5296.9
14/04/2014,6203.32449,5108.8
15/04/2014,6274.49116,5016.7
16/04/2014,6559.25782,4971.1
17/04/2014,6795.22449,5062.6
18/04/2014,6807.79116,5249.4
19/04/2014,6677.25782,5588.6
20/04/2014,6521.02449,5866.4
21/04/2014,6418.29116,5969.9
22/04/2014,6405.45782,5764.2
23/04/2014,6484.92449,5613.5
24/04/2014,6644.0631,5539.2
25/04/2014,6741.64986,5514.6
26/04/2014,6753.73661,5638.4
27/04/2014,6697.42337,5840.7
28/04/2014,6621.01013,5969.9
29/04/2014,6632.99689,5995.9
30/04/2014,6754.18365,6154.2
01/05/2014,6927.67041,6154.2
02/05/2014,7156.35717,6101.1
03/05/2014,7427.54393,6022.1
04/05/2014,7762.83069,6048.4
05/05/2014,8280.41744,6288.5
06/05/2014,9046.7042,6507.8
07/05/2014,9925.49096,6732.8
08/05/2014,10790.67772,6789.9
09/05/2014,11459.36448,7051.4
10/05/2014,11889.95124,7320.4
11/05/2014,12529.338,7913.2
12/05/2014,14084.02476,8405.8
13/05/2014,16371.51151,8885.7
14/05/2014,19209.49827,9906.4
15/05/2014,22189.68503,12609.8
16/05/2014,25281.67179,16425.7
17/05/2014,28157.35855,19240.4
18/05/2014,30633.99527,20189.3
19/05/2014,32648.55611,20775
20/05/2014,33924.41694,20973
21/05/2014,34168.47777,22538.1
22/05/2014,33361.33861,22329.2
23/05/2014,31771.79944,20840.8
24/05/2014,29903.66027,19240.4
25/05/2014,28160.1211,17442.6
26/05/2014,26787.28194,15988.2
27/05/2014,25686.74277,15934.1
28/05/2014,24424.5036,16260.6
29/05/2014,23221.76444,17098.6
30/05/2014,22933.82527,17674.8
31/05/2014,23953.1861,18993.1
01/06/2014,26325.04693,18146
02/06/2014,29387.80777,16928.5
03/06/2014,31994.65714,16425.7
04/06/2014,32607.41921,16815.8
05/06/2014,30732.88128,17098.6
06/06/2014,27940.74335,17968.2
07/06/2014,25543.60542,17968.2
